asset,date,br
2773,2014,0
2773,2015,0
2773,2016,0
2773,2017,0
2773,2018,0
2773,2019,0
2773,2020,0
2773,2021,0
2774,2014,0
2774,2015,0
2774,2016,0
2774,2017,0.000119287
2774,2018,2.88E-05
2774,2019,6.03E-05
2774,2020,3.49E-05
2774,2021,3.31E-05
2775,2014,0
2775,2015,0
2775,2016,0
2775,2017,0
2775,2018,0
2775,2019,0
2775,2020,0
2775,2021,0
2776,2014,0
2776,2015,0
2776,2016,0
2776,2017,0
2776,2018,0
2776,2019,0
2776,2020,0
2776,2021,0
2777,2014,0
2777,2015,0
2777,2016,0
2777,2017,0
2777,2018,0
2777,2019,0
2777,2020,0
2777,2021,0
2778,2014,0
2778,2015,0
2778,2016,0
2778,2017,0
2778,2018,0
2778,2019,0
2778,2020,0
2778,2021,0
2779,2014,0
2779,2015,0
2779,2016,0
2779,2017,0
2779,2018,0
2779,2019,0
2779,2020,0
2779,2021,0
2780,2014,0
2780,2015,0
2780,2016,0
2780,2017,0
2780,2018,0
2780,2019,0
2780,2020,0
2780,2021,0
2781,2014,0
2781,2015,3.89E-05
2781,2016,0.000112376
2781,2017,8.46E-05
2781,2018,3.08E-05
2781,2019,0
2781,2020,0
2781,2021,0
2782,2014,0
2782,2015,0
2782,2016,0
2782,2017,0
2782,2018,0
2782,2019,0
2782,2020,0
2782,2021,0
2783,2014,0
2783,2015,0
2783,2016,1.05E-05
2783,2017,0
2783,2018,0
2783,2019,7.90E-06
2783,2020,0
2783,2021,7.62E-06
2785,2014,0
2785,2015,2.31E-05
2785,2016,7.00E-05
2785,2017,6.78E-05
2785,2018,7.67E-05
2785,2019,4.96E-05
2785,2020,7.45E-05
2785,2021,5.14E-05
2786,2014,0
2786,2015,0
2786,2016,0
2786,2017,0
2786,2018,0
2786,2019,0
2786,2020,0
2786,2021,0
2787,2014,0
2787,2015,0
2787,2016,0
2787,2017,1.23E-05
2787,2018,1.02E-05
2787,2019,0
2787,2020,0
2787,2021,0
2788,2014,0
2788,2015,0
2788,2016,0
2788,2017,0
2788,2018,0
2788,2019,0
2788,2020,0
2788,2021,0
2789,2014,0
2789,2015,0
2789,2016,2.81E-05
2789,2017,2.61E-05
2789,2018,0
2789,2019,0
2789,2020,0
2789,2021,0
2790,2014,0
2790,2015,0
2790,2016,0
2790,2017,0
2790,2018,0
2790,2019,0
2790,2020,0
2790,2021,0
2791,2014,0
2791,2015,0
2791,2016,1.28E-05
2791,2017,7.13E-05
2791,2018,5.66E-05
2791,2019,3.10E-05
2791,2020,5.64E-05
2791,2021,5.22E-05
2792,2014,0
2792,2015,0
2792,2016,0
2792,2017,0
2792,2018,0
2792,2019,0
2792,2020,0
2792,2021,0
2793,2014,0
2793,2015,0
2793,2016,0
2793,2017,0
2793,2018,0
2793,2019,9.16E-06
2793,2020,1.79E-05
2793,2021,1.76E-05
2795,2014,0
2795,2015,0
2795,2016,0
2795,2017,0
2795,2018,0
2795,2019,0
2795,2020,0
2795,2021,0
2796,2014,0
2796,2015,0
2796,2016,0
2796,2017,0
2796,2018,0
2796,2019,0
2796,2020,0
2796,2021,0
2798,2014,0
2798,2015,0
2798,2016,0
2798,2017,0
2798,2018,0
2798,2019,0
2798,2020,0
2798,2021,0
2799,2014,0
2799,2015,0
2799,2016,0
2799,2017,2.40E-05
2799,2018,1.20E-05
2799,2019,0
2799,2020,0
2799,2021,0
2800,2014,0
2800,2015,0
2800,2016,5.44E-05
2800,2017,0.000164232
2800,2018,0.000103198
2800,2019,8.29E-05
2800,2020,5.89E-05
2800,2021,3.76E-05
2801,2014,0
2801,2015,0
2801,2016,1.50E-05
2801,2017,0.000250535
2801,2018,0.000120592
2801,2019,0.00011505
2801,2020,0.000111392
2801,2021,0.000107042
2802,2014,0
2802,2015,0
2802,2016,1.37E-05
2802,2017,1.20E-05
2802,2018,1.24E-05
2802,2019,1.00E-05
2802,2020,9.39E-06
2802,2021,8.61E-06
2803,2014,0
2803,2015,0
2803,2016,0
2803,2017,0
2803,2018,3.65E-05
2803,2019,0
2803,2020,2.65E-05
2803,2021,0
2805,2014,0
2805,2015,0
2805,2016,0
2805,2017,0
2805,2018,0
2805,2019,0
2805,2020,0
2805,2021,0
2806,2014,0
2806,2015,0
2806,2016,0
2806,2017,0
2806,2018,0
2806,2019,0
2806,2020,0
2806,2021,0
2808,2014,0
2808,2015,0
2808,2016,0
2808,2017,0
2808,2018,0
2808,2019,9.88E-06
2808,2020,0
2808,2021,1.22E-05
2809,2014,0
2809,2015,0
2809,2016,0
2809,2017,0
2809,2018,0
2809,2019,0
2809,2020,0
2809,2021,0
2810,2014,0
2810,2015,0
2810,2016,0
2810,2017,0
2810,2018,0
2810,2019,0
2810,2020,0
2810,2021,0
2811,2014,0
2811,2015,0
2811,2016,6.29E-05
2811,2017,0.000111464
2811,2018,7.24E-05
2811,2019,6.09E-05
2811,2020,0
2811,2021,0
2812,2014,0
2812,2015,0
2812,2016,0
2812,2017,0
2812,2018,0
2812,2019,0
2812,2020,0
2812,2021,0
2813,2014,0
2813,2015,0
2813,2016,0
2813,2017,0
2813,2018,0
2813,2019,0
2813,2020,0
2813,2021,0
2815,2014,0
2815,2015,0
2815,2016,0
2815,2017,0
2815,2018,0
2815,2019,0
2815,2020,0
2815,2021,0
2816,2014,0
2816,2015,0
2816,2016,0
2816,2017,0
2816,2018,0
2816,2019,0
2816,2020,0
2816,2021,0
2817,2014,0
2817,2015,0
2817,2016,0
2817,2017,0
2817,2018,0
2817,2019,0
2817,2020,0
2817,2021,0
2818,2014,0
2818,2015,0
2818,2016,0
2818,2017,0
2818,2018,0
2818,2019,2.06E-05
2818,2020,1.01E-05
2818,2021,8.89E-06
2819,2014,0
2819,2015,0
2819,2016,0
2819,2017,0
2819,2018,3.53E-05
2819,2019,0
2819,2020,1.03E-05
2819,2021,8.29E-06
2820,2014,0
2820,2015,0
2820,2016,0
2820,2017,0
2820,2018,0
2820,2019,0
2820,2020,0
2820,2021,0
2821,2014,0
2821,2015,0
2821,2016,0
2821,2017,0
2821,2018,0
2821,2019,0
2821,2020,0
2821,2021,0
2822,2014,0
2822,2015,0
2822,2016,1.60E-05
2822,2017,1.21E-05
2822,2018,2.49E-05
2822,2019,2.18E-05
2822,2020,8.27E-06
2822,2021,7.80E-06
2823,2014,0
2823,2015,0
2823,2016,0
2823,2017,0
2823,2018,0
2823,2019,0
2823,2020,0
2823,2021,0
2824,2014,0
2824,2015,0
2824,2016,0
2824,2017,0
2824,2018,0
2824,2019,0
2824,2020,0
2824,2021,0
2825,2014,0
2825,2015,0
2825,2016,0
2825,2017,0
2825,2018,0
2825,2019,0
2825,2020,0
2825,2021,0
2826,2014,0
2826,2015,0
2826,2016,0
2826,2017,0
2826,2018,1.20E-05
2826,2019,0
2826,2020,0
2826,2021,0
2827,2014,0
2827,2015,0
2827,2016,0
2827,2017,0
2827,2018,0
2827,2019,0
2827,2020,0
2827,2021,0
2828,2014,0
2828,2015,0
2828,2016,0
2828,2017,1.54E-05
2828,2018,1.22E-05
2828,2019,1.12E-05
2828,2020,0
2828,2021,0
2829,2014,0
2829,2015,0
2829,2016,0
2829,2017,0
2829,2018,1.13E-05
2829,2019,0
2829,2020,0
2829,2021,0
2830,2014,0
2830,2015,0
2830,2016,0
2830,2017,0
2830,2018,0
2830,2019,0
2830,2020,0
2830,2021,0
2831,2014,0
2831,2015,0
2831,2016,0
2831,2017,1.05E-05
2831,2018,1.07E-05
2831,2019,1.02E-05
2831,2020,2.67E-05
2831,2021,0
2832,2014,0
2832,2015,0
2832,2016,0
2832,2017,0
2832,2018,0
2832,2019,0
2832,2020,0
2832,2021,0
2833,2014,0
2833,2015,0
2833,2016,0
2833,2017,0
2833,2018,0
2833,2019,0
2833,2020,0
2833,2021,0
2835,2014,0
2835,2015,0
2835,2016,0
2835,2017,0
2835,2018,0
2835,2019,0
2835,2020,0
2835,2021,0
2836,2014,0
2836,2015,0
2836,2016,0
2836,2017,0
2836,2018,0
2836,2019,0
2836,2020,0
2836,2021,0
2837,2014,0
2837,2015,0
2837,2016,0
2837,2017,0
2837,2018,0
2837,2019,0
2837,2020,0
2837,2021,0
2838,2014,0
2838,2015,0
2838,2016,0
2838,2017,0
2838,2018,0
2838,2019,0
2838,2020,0
2838,2021,0
2840,2014,0
2840,2015,0
2840,2016,0
2840,2017,0
2840,2018,0
2840,2019,0
2840,2020,0
2840,2021,0
2841,2014,0
2841,2015,0
2841,2016,0
2841,2017,0
2841,2018,0
2841,2019,0
2841,2020,0
2841,2021,0
2842,2014,0
2842,2015,0
2842,2016,1.78E-05
2842,2017,2.58E-05
2842,2018,2.38E-05
2842,2019,2.11E-05
2842,2020,2.04E-05
2842,2021,0
2843,2014,0
2843,2015,0
2843,2016,0
2843,2017,3.98E-05
2843,2018,3.63E-05
2843,2019,6.09E-05
2843,2020,2.24E-05
2843,2021,2.04E-05
2845,2014,0
2845,2015,0
2845,2016,0
2845,2017,0
2845,2018,0
2845,2019,0
2845,2020,0
2845,2021,0
2846,2014,0
2846,2015,0
2846,2016,0
2846,2017,0
2846,2018,0
2846,2019,0
2846,2020,0
2846,2021,0
2847,2014,0
2847,2015,0
2847,2016,0
2847,2017,0
2847,2018,0
2847,2019,0
2847,2020,0
2847,2021,0
2848,2014,0
2848,2015,0
2848,2016,0
2848,2017,0
2848,2018,0
2848,2019,0
2848,2020,0
2848,2021,0
2849,2014,0
2849,2015,0
2849,2016,0
2849,2017,4.21E-05
2849,2018,0
2849,2019,0
2849,2020,0
2849,2021,0
2850,2014,0
2850,2015,0
2850,2016,0
2850,2017,0
2850,2018,0
2850,2019,0
2850,2020,0
2850,2021,0
2851,2014,0
2851,2015,0
2851,2016,0
2851,2017,0
2851,2018,0
2851,2019,0
2851,2020,0
2851,2021,0
2852,2014,0
2852,2015,0
2852,2016,0
2852,2017,0
2852,2018,0
2852,2019,0
2852,2020,0
2852,2021,0
2853,2014,0
2853,2015,0
2853,2016,0
2853,2017,0
2853,2018,0
2853,2019,0
2853,2020,0
2853,2021,0
2855,2014,0
2855,2015,0
2855,2016,0
2855,2017,0
2855,2018,0
2855,2019,0
2855,2020,0
2855,2021,0
2856,2014,0
2856,2015,0
2856,2016,0
2856,2017,0
2856,2018,1.20E-05
2856,2019,0
2856,2020,1.05E-05
2856,2021,0
2857,2014,0
2857,2015,0
2857,2016,0
2857,2017,0
2857,2018,0
2857,2019,0
2857,2020,0
2857,2021,0
2858,2014,0
2858,2015,0
2858,2016,0
2858,2017,0
2858,2018,0
2858,2019,0
2858,2020,0
2858,2021,0
2859,2014,0
2859,2015,0
2859,2016,0
2859,2017,0
2859,2018,0
2859,2019,0
2859,2020,0
2859,2021,0
2860,2014,0
2860,2015,0
2860,2016,0
2860,2017,0
2860,2018,0
2860,2019,0
2860,2020,0
2860,2021,0
2861,2014,0
2861,2015,0
2861,2016,0
2861,2017,0
2861,2018,0
2861,2019,0
2861,2020,0
2861,2021,0
2862,2014,0
2862,2015,0
2862,2016,0
2862,2017,0
2862,2018,0
2862,2019,0
2862,2020,0
2862,2021,0
2863,2014,0
2863,2015,0
2863,2016,0
2863,2017,0
2863,2018,0
2863,2019,0
2863,2020,0
2863,2021,0
2864,2014,0
2864,2015,0
2864,2016,0
2864,2017,0
2864,2018,0
2864,2019,0
2864,2020,0
2864,2021,0
2865,2014,0
2865,2015,0
2865,2016,0
2865,2017,0
2865,2018,0
2865,2019,0
2865,2020,0
2865,2021,0
2866,2014,0
2866,2015,0
2866,2016,0
2866,2017,0
2866,2018,0
2866,2019,0
2866,2020,0
2866,2021,0
2867,2014,0
2867,2015,0
2867,2016,0
2867,2017,0
2867,2018,0
2867,2019,0
2867,2020,0
2867,2021,0
2868,2014,0
2868,2015,0
2868,2016,0
2868,2017,0.000137907
2868,2018,9.02E-05
2868,2019,8.43E-05
2868,2020,0
2868,2021,0
2869,2014,0
2869,2015,0
2869,2016,0
2869,2017,1.12E-05
2869,2018,1.06E-05
2869,2019,1.72E-05
2869,2020,1.67E-05
2869,2021,1.91E-05
2870,2014,0
2870,2015,0
2870,2016,0
2870,2017,0
2870,2018,0
2870,2019,0
2870,2020,0
2870,2021,0
2871,2014,0
2871,2015,0
2871,2016,0
2871,2017,0
2871,2018,0
2871,2019,0
2871,2020,0
2871,2021,0
2872,2014,0
2872,2015,0
2872,2016,0
2872,2017,0
2872,2018,0
2872,2019,0
2872,2020,0
2872,2021,0
2873,2014,0
2873,2015,0
2873,2016,0
2873,2017,0
2873,2018,0
2873,2019,0
2873,2020,0
2873,2021,0
2875,2014,0
2875,2015,0
2875,2016,0
2875,2017,0
2875,2018,0
2875,2019,0
2875,2020,0
2875,2021,0
2876,2014,0
2876,2015,0
2876,2016,0
2876,2017,0
2876,2018,0
2876,2019,0
2876,2020,0
2876,2021,0
2877,2014,0
2877,2015,0
2877,2016,0
2877,2017,0
2877,2018,0
2877,2019,0
2877,2020,0
2877,2021,0
2878,2014,0
2878,2015,0
2878,2016,0
2878,2017,0
2878,2018,0
2878,2019,0
2878,2020,0
2878,2021,0
2879,2014,0
2879,2015,0
2879,2016,0
2879,2017,5.89E-05
2879,2018,0
2879,2019,0
2879,2020,0
2879,2021,0
2880,2014,0
2880,2015,0
2880,2016,0
2880,2017,0
2880,2018,0
2880,2019,0
2880,2020,0
2880,2021,0
2881,2014,0
2881,2015,0
2881,2016,0
2881,2017,0
2881,2018,0
2881,2019,0
2881,2020,0
2881,2021,0
2882,2014,0
2882,2015,0
2882,2016,0
2882,2017,0
2882,2018,0
2882,2019,0
2882,2020,2.10E-05
2882,2021,2.11E-05
2883,2014,0
2883,2015,0
2883,2016,0
2883,2017,3.05E-05
2883,2018,2.44E-05
2883,2019,3.52E-05
2883,2020,2.08E-05
2883,2021,0
2884,2014,0
2884,2015,0
2884,2016,0
2884,2017,0
2884,2018,0
2884,2019,0
2884,2020,0
2884,2021,0
2885,2014,0
2885,2015,0
2885,2016,0
2885,2017,0
2885,2018,0
2885,2019,0
2885,2020,0
2885,2021,0
2886,2014,0
2886,2015,0
2886,2016,0
2886,2017,0
2886,2018,0
2886,2019,0
2886,2020,0
2886,2021,0
2887,2014,0
2887,2015,0
2887,2016,0
2887,2017,0
2887,2018,0
2887,2019,0
2887,2020,0
2887,2021,0
2888,2014,0
2888,2015,0
2888,2016,0
2888,2017,0
2888,2018,0
2888,2019,0
2888,2020,0
2888,2021,0
2889,2014,0
2889,2015,0
2889,2016,0
2889,2017,0.000117106
2889,2018,8.26E-05
2889,2019,2.35E-05
2889,2020,0
2889,2021,1.40E-05
2890,2014,0
2890,2015,0
2890,2016,0
2890,2017,0
2890,2018,0
2890,2019,0
2890,2020,0
2890,2021,0
2891,2014,0
2891,2015,0
2891,2016,0
2891,2017,0
2891,2018,0
2891,2019,0
2891,2020,0
2891,2021,0
2892,2014,0
2892,2015,0
2892,2016,0
2892,2017,1.33E-05
2892,2018,1.27E-05
2892,2019,0
2892,2020,0
2892,2021,0
2893,2014,0
2893,2015,0
2893,2016,0
2893,2017,0
2893,2018,0
2893,2019,0
2893,2020,0
2893,2021,0
2895,2014,0
2895,2015,0
2895,2016,0
2895,2017,0
2895,2018,0
2895,2019,0
2895,2020,0
2895,2021,0
2896,2014,0
2896,2015,0
2896,2016,0
2896,2017,0
2896,2018,0
2896,2019,0
2896,2020,0
2896,2021,0
2897,2014,0
2897,2015,0
2897,2016,0
2897,2017,0
2897,2018,0
2897,2019,0
2897,2020,0
2897,2021,0
2898,2014,0
2898,2015,0
2898,2016,0
2898,2017,0
2898,2018,0
2898,2019,0
2898,2020,0
2898,2021,0
2899,2014,0
2899,2015,0
2899,2016,0
2899,2017,0
2899,2018,2.02E-05
2899,2019,0
2899,2020,0
2899,2021,0
2900,2014,0
2900,2015,0
2900,2016,0
2900,2017,0
2900,2018,0
2900,2019,0
2900,2020,0
2900,2021,0
2901,2014,0
2901,2015,0
2901,2016,0
2901,2017,0
2901,2018,0
2901,2019,0
2901,2020,0
2901,2021,0
2902,2014,0
2902,2015,0
2902,2016,0
2902,2017,0
2902,2018,0
2902,2019,0
2902,2020,0
2902,2021,0
2903,2014,0
2903,2015,0
2903,2016,0
2903,2017,0
2903,2018,0
2903,2019,1.25E-05
2903,2020,0
2903,2021,0
2905,2014,0
2905,2015,0
2905,2016,0
2905,2017,0
2905,2018,0
2905,2019,0
2905,2020,0
2905,2021,0
2906,2014,0
2906,2015,0
2906,2016,0
2906,2017,0
2906,2018,0
2906,2019,0
2906,2020,0
2906,2021,0
2907,2014,0
2907,2015,0
2907,2016,0
2907,2017,8.26E-06
2907,2018,0
2907,2019,0
2907,2020,0
2907,2021,0
2908,2014,0
2908,2015,0
2908,2016,0
2908,2017,0
2908,2018,0
2908,2019,0
2908,2020,0
2908,2021,0
2909,2014,0
2909,2015,0
2909,2016,0
2909,2017,0
2909,2018,0
2909,2019,0
2909,2020,0
2909,2021,0
2910,2014,0
2910,2015,0
2910,2016,0
2910,2017,0
2910,2018,0
2910,2019,0
2910,2020,0
2910,2021,0
2911,2014,0
2911,2015,0
2911,2016,0
2911,2017,0
2911,2018,0
2911,2019,0
2911,2020,0
2911,2021,0
2912,2014,0
2912,2015,0
2912,2016,0
2912,2017,2.49E-05
2912,2018,1.17E-05
2912,2019,1.05E-05
2912,2020,0
2912,2021,0
2913,2014,0
2913,2015,0
2913,2016,0
2913,2017,0
2913,2018,0
2913,2019,0
2913,2020,0
2913,2021,0
2915,2014,0
2915,2015,0
2915,2016,0
2915,2017,0
2915,2018,0
2915,2019,0
2915,2020,0
2915,2021,0
2916,2014,0
2916,2015,0
2916,2016,0
2916,2017,0
2916,2018,0
2916,2019,0
2916,2020,0
2916,2021,0
2917,2014,0
2917,2015,0
2917,2016,0
2917,2017,3.56E-05
2917,2018,5.93E-05
2917,2019,2.19E-05
2917,2020,1.90E-05
2917,2021,9.31E-06
2918,2014,0
2918,2015,0
2918,2016,0
2918,2017,0
2918,2018,0
2918,2019,9.73E-06
2918,2020,0
2918,2021,0
2919,2014,0
2919,2015,0
2919,2016,0
2919,2017,0
2919,2018,1.60E-05
2919,2019,0
2919,2020,0
2919,2021,0
2920,2014,0
2920,2015,0
2920,2016,0
2920,2017,0
2920,2018,0
2920,2019,0
2920,2020,0
2920,2021,0
2921,2014,0
2921,2015,0
2921,2016,0
2921,2017,0
2921,2018,0
2921,2019,0
2921,2020,0
2921,2021,0
2922,2014,0
2922,2015,0
2922,2016,0
2922,2017,0
2922,2018,0
2922,2019,0
2922,2020,0
2922,2021,9.92E-06
2923,2014,0
2923,2015,0
2923,2016,0
2923,2017,0
2923,2018,0
2923,2019,0
2923,2020,0
2923,2021,0
2925,2014,0
2925,2015,0
2925,2016,0
2925,2017,1.12E-05
2925,2018,9.09E-06
2925,2019,0
2925,2020,5.94E-06
2925,2021,1.15E-05
2927,2014,0
2927,2015,0
2927,2016,0
2927,2017,0
2927,2018,0
2927,2019,0
2927,2020,0
2927,2021,0
2928,2014,0
2928,2015,0
2928,2016,0
2928,2017,0
2928,2018,1.23E-05
2928,2019,1.06E-05
2928,2020,0
2928,2021,0
2929,2014,0
2929,2015,0
2929,2016,0
2929,2017,0
2929,2018,0
2929,2019,1.77E-05
2929,2020,8.86E-06
2929,2021,0
2930,2014,0
2930,2015,0
2930,2016,0
2930,2017,0
2930,2018,0
2930,2019,0
2930,2020,0
2930,2021,8.78E-06
2931,2014,0
2931,2015,0
2931,2016,0
2931,2017,0
2931,2018,0
2931,2019,0
2931,2020,0
2931,2021,0
2932,2014,0
2932,2015,0
2932,2016,0
2932,2017,0
2932,2018,0
2932,2019,0
2932,2020,0
2932,2021,0
2933,2014,0
2933,2015,0
2933,2016,0
2933,2017,0
2933,2018,1.45E-05
2933,2019,0
2933,2020,0
2933,2021,0
2935,2014,0
2935,2015,0
2935,2016,0
2935,2017,0
2935,2018,0
2935,2019,0
2935,2020,0
2935,2021,0
2937,2014,0
2937,2015,0
2937,2016,0
2937,2017,0
2937,2018,1.28E-05
2937,2019,0
2937,2020,0
2937,2021,0
2938,2014,0
2938,2015,0
2938,2016,0
2938,2017,0
2938,2018,0
2938,2019,0
2938,2020,0
2938,2021,0
2940,2014,0
2940,2015,0
2940,2016,0
2940,2017,0
2940,2018,0
2940,2019,0
2940,2020,0
2940,2021,0
2941,2014,0
2941,2015,0
2941,2016,0
2941,2017,0
2941,2018,7.01E-05
2941,2019,4.97E-05
2941,2020,2.65E-05
2941,2021,0
2942,2014,0
2942,2015,0
2942,2016,0
2942,2017,0
2942,2018,0
2942,2019,0
2942,2020,0
2942,2021,0
2943,2014,0
2943,2015,0
2943,2016,0
2943,2017,0
2943,2018,0
2943,2019,0
2943,2020,0
2943,2021,0
2946,2014,0
2946,2015,0
2946,2016,0
2946,2017,0
2946,2018,0
2946,2019,0
2946,2020,0
2946,2021,0
2947,2014,0
2947,2015,0
2947,2016,0
2947,2017,0
2947,2018,0
2947,2019,0
2947,2020,0
2947,2021,0
2949,2014,0
2949,2015,0
2949,2016,0
2949,2017,0
2949,2018,2.29E-05
2949,2019,2.06E-05
2949,2020,2.02E-05
2949,2021,1.88E-05
2950,2014,0
2950,2015,0
2950,2016,0
2950,2017,0
2950,2018,0
2950,2019,0
2950,2020,0
2950,2021,0
2951,2014,0
2951,2015,0
2951,2016,0
2951,2017,0
2951,2018,0
2951,2019,0
2951,2020,0
2951,2021,0
2952,2014,0
2952,2015,0
2952,2016,0
2952,2017,0
2952,2018,0
2952,2019,0
2952,2020,0
2952,2021,0
2953,2014,0
2953,2015,0
2953,2016,0
2953,2017,0
2953,2018,0
2953,2019,0
2953,2020,0
2953,2021,0
2955,2014,0
2955,2015,0
2955,2016,0
2955,2017,0
2955,2018,0
2955,2019,0
2955,2020,0
2955,2021,0
2956,2014,0
2956,2015,0
2956,2016,0
2956,2017,0
2956,2018,0
2956,2019,2.44E-05
2956,2020,0
2956,2021,0
2957,2014,0
2957,2015,0
2957,2016,0
2957,2017,0
2957,2018,0
2957,2019,0
2957,2020,0
2957,2021,0
2959,2014,0
2959,2015,0
2959,2016,0
2959,2017,0
2959,2018,0
2959,2019,0
2959,2020,0
2959,2021,0
2960,2014,0
2960,2015,0
2960,2016,0
2960,2017,0
2960,2018,0
2960,2019,0
2960,2020,0
2960,2021,6.99E-06
2962,2014,0
2962,2015,0
2962,2016,0
2962,2017,0
2962,2018,0
2962,2019,0
2962,2020,0
2962,2021,0
2963,2014,0
2963,2015,0
2963,2016,0
2963,2017,0
2963,2018,0
2963,2019,0
2963,2020,0
2963,2021,1.34E-05
2965,2014,0
2965,2015,0
2965,2016,0
2965,2017,0
2965,2018,0
2965,2019,0
2965,2020,0
2965,2021,0
2967,2014,0
2967,2015,0
2967,2016,0
2967,2017,0
2967,2018,0
2967,2019,0
2967,2020,0
2967,2021,0
2968,2014,0
2968,2015,0
2968,2016,0
2968,2017,0
2968,2018,0
2968,2019,0
2968,2020,0
2968,2021,0
2969,2014,0
2969,2015,0
2969,2016,0
2969,2017,0
2969,2018,0
2969,2019,0
2969,2020,0
2969,2021,0
2970,2014,0
2970,2015,0
2970,2016,0
2970,2017,0
2970,2018,0
2970,2019,0
2970,2020,0
2970,2021,0
2971,2014,0
2971,2015,0
2971,2016,0
2971,2017,0
2971,2018,0
2971,2019,0
2971,2020,0
2971,2021,0
2972,2014,0
2972,2015,0
2972,2016,0
2972,2017,0
2972,2018,0
2972,2019,1.21E-05
2972,2020,1.10E-05
2972,2021,1.01E-05
2973,2014,0
2973,2015,0
2973,2016,0
2973,2017,0
2973,2018,0
2973,2019,0
2973,2020,0
2973,2021,0
2975,2014,0
2975,2015,0
2975,2016,0
2975,2017,0
2975,2018,0
2975,2019,0
2975,2020,0
2975,2021,0
2976,2014,0
2976,2015,0
2976,2016,0
2976,2017,0
2976,2018,0
2976,2019,0
2976,2020,0
2976,2021,0
2977,2014,0
2977,2015,0
2977,2016,0
2977,2017,0
2977,2018,0
2977,2019,0
2977,2020,0
2977,2021,0
2978,2014,0
2978,2015,0
2978,2016,0
2978,2017,0
2978,2018,0
2978,2019,0
2978,2020,0
2978,2021,0
2979,2014,0
2979,2015,0
2979,2016,0
2979,2017,0
2979,2018,0
2979,2019,0
2979,2020,0
2979,2021,0
2980,2014,0
2980,2015,0
2980,2016,0
2980,2017,0
2980,2018,0
2980,2019,0
2980,2020,0
2980,2021,0
2981,2014,0
2981,2015,0
2981,2016,0
2981,2017,0
2981,2018,0
2981,2019,0
2981,2020,0
2981,2021,0
2982,2014,0
2982,2015,0
2982,2016,0
2982,2017,0
2982,2018,0
2982,2019,0
2982,2020,0
2982,2021,0
2983,2014,0
2983,2015,0
2983,2016,0
2983,2017,0
2983,2018,0
2983,2019,0
2983,2020,0
2983,2021,0
2984,2014,0
2984,2015,0
2984,2016,0
2984,2017,0
2984,2018,0
2984,2019,0
2984,2020,2.94E-05
2984,2021,2.63E-05
2985,2014,0
2985,2015,0
2985,2016,0
2985,2017,0
2985,2018,0
2985,2019,0
2985,2020,0
2985,2021,0
2986,2014,0
2986,2015,0
2986,2016,0
2986,2017,0
2986,2018,0
2986,2019,0
2986,2020,0
2986,2021,0
2987,2014,0
2987,2015,0
2987,2016,0
2987,2017,0
2987,2018,0
2987,2019,0
2987,2020,0
2987,2021,0
2988,2014,0
2988,2015,0
2988,2016,0
2988,2017,0
2988,2018,0
2988,2019,0
2988,2020,1.09E-05
2988,2021,1.95E-05
2989,2014,0
2989,2015,0
2989,2016,0
2989,2017,0
2989,2018,0
2989,2019,0
2989,2020,0
2989,2021,0
2990,2014,0
2990,2015,0
2990,2016,0
2990,2017,0
2990,2018,0
2990,2019,0
2990,2020,8.17E-05
2990,2021,6.04E-05
2991,2014,0
2991,2015,0
2991,2016,0
2991,2017,0
2991,2018,0
2991,2019,0
2991,2020,0
2991,2021,0
2992,2014,0
2992,2015,0
2992,2016,0
2992,2017,0
2992,2018,0
2992,2019,0
2992,2020,0
2992,2021,0
2993,2014,0
2993,2015,0
2993,2016,0
2993,2017,0
2993,2018,0
2993,2019,0
2993,2020,0
2993,2021,8.49E-06
2995,2014,0
2995,2015,0
2995,2016,0
2995,2017,0
2995,2018,0
2995,2019,0
2995,2020,0
2995,2021,0
2996,2014,0
2996,2015,0
2996,2016,0
2996,2017,0
2996,2018,0
2996,2019,0
2996,2020,0
2996,2021,0
2997,2014,0
2997,2015,0
2997,2016,0
2997,2017,0
2997,2018,0
2997,2019,0
2997,2020,0
2997,2021,0
2998,2014,0
2998,2015,0
2998,2016,0
2998,2017,0
2998,2018,0
2998,2019,0
2998,2020,0
2998,2021,0
2999,2014,0
2999,2015,0
2999,2016,0
2999,2017,0
2999,2018,0
2999,2019,0
2999,2020,0
2999,2021,1.05E-05
3000,2014,0
3000,2015,0
3000,2016,0
3000,2017,0
3000,2018,0
3000,2019,0
3000,2020,0
3000,2021,0
3001,2014,0
3001,2015,0
3001,2016,0
3001,2017,0
3001,2018,0
3001,2019,0
3001,2020,0
3001,2021,0
3002,2014,0
3002,2015,0
3002,2016,0
3002,2017,0
3002,2018,0
3002,2019,0
3002,2020,0
3002,2021,0
3003,2014,0
3003,2015,0
3003,2016,0
3003,2017,0
3003,2018,0
3003,2019,0
3003,2020,0
3003,2021,0
3004,2014,0
3004,2015,0
3004,2016,0
3004,2017,0
3004,2018,0
3004,2019,0
3004,2020,0
3004,2021,0
3005,2014,0
3005,2015,0
3005,2016,0
3005,2017,0
3005,2018,0
3005,2019,0
3005,2020,0
3005,2021,0
3006,2014,0
3006,2015,0
3006,2016,0
3006,2017,0
3006,2018,0
3006,2019,0
3006,2020,0
3006,2021,0
3007,2014,0
3007,2015,0
3007,2016,0
3007,2017,0
3007,2018,0
3007,2019,0
3007,2020,0
3007,2021,0
3008,2014,0
3008,2015,0
